,mlp_ratio,embed_dim,num_heads,layer_num,id,zico_act
149,"[6, 2, 6, 4]","[192, 192, 192, 192]","[6, 5, 6, 5]",4,9,9.203036842105263
150,"[3, 6, 1, 2, 5, 2, 6]","[240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 3, 6, 4, 6]",7,10,9.705329032258065
151,"[6, 2, 5, 6, 5, 3, 1, 5, 2, 3]","[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[5, 5, 5, 5, 4, 3, 6, 4, 6, 5]",10,11,9.06197441860465
152,"[4, 2, 4, 3, 6, 3]","[80, 80, 80, 80, 80, 80]","[5, 6, 6, 6, 5, 4]",6,12,8.585011111111111
153,"[2, 3, 5, 2, 5, 2, 5]","[240, 240, 240, 240, 240, 240, 240]","[6, 5, 5, 6, 5, 6, 3]",7,13,9.689345161290323
154,"[3, 4, 6, 1, 1]","[64, 64, 64, 64, 64]","[4, 3, 5, 3, 4]",5,14,8.205926086956522
155,"[2, 6, 3, 5, 3, 1, 6, 6]","[112, 112, 112, 112, 112, 112, 112, 112]","[3, 3, 4, 5, 4, 6, 6, 5]",8,15,9.076585714285715
156,"[5, 4, 1, 6]","[112, 112, 112, 112]","[3, 4, 3, 5]",4,16,8.652163157894737
157,"[2, 4, 2, 3, 2, 2, 4, 6, 2]","[96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 4, 3, 3, 6, 3, 4, 3, 6]",9,17,8.937553846153845
158,"[6, 6, 5, 2, 6, 1]","[176, 176, 176, 176, 176, 176]","[5, 4, 5, 5, 6, 6]",6,18,9.380722222222223
159,"[3, 6, 1, 4, 2, 1]","[64, 64, 64, 64, 64, 64]","[5, 6, 6, 6, 4, 6]",6,19,8.284566666666667
160,"[6, 1, 5, 1, 2, 6, 4, 3, 6]","[176, 176, 176, 176, 176, 176, 176, 176, 176]","[3, 6, 5, 5, 3, 5, 3, 3, 3]",9,0,9.54005641025641
161,"[2, 1, 4, 4]","[48, 48, 48, 48]","[6, 3, 5, 4]",4,1,7.789957894736841
162,"[4, 6, 5, 6, 2, 1, 2, 4, 1]","[160, 160, 160, 160, 160, 160, 160, 160, 160]","[3, 6, 4, 5, 6, 6, 3, 6, 4]",9,2,9.43478205128205
163,"[6, 2, 5, 2, 1]","[128, 128, 128, 128, 128]","[6, 5, 5, 5, 4]",5,3,8.892852173913044
164,"[1, 6, 1, 5, 1, 1, 6, 3, 2]","[48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 4, 3, 5, 3, 5, 4, 5, 3]",9,4,8.186425641025641
165,"[2, 3, 4, 3, 6, 4]","[128, 128, 128, 128, 128, 128]","[6, 3, 3, 5, 6, 6]",6,5,9.072748148148149
166,"[4, 5, 4, 5, 1, 2, 2, 6]","[192, 192, 192, 192, 192, 192, 192, 192]","[6, 5, 4, 3, 4, 4, 3, 6]",8,6,9.566622857142857
167,"[1, 6, 1, 5, 3, 5, 3, 3]","[112, 112, 112, 112, 112, 112, 112, 112]","[6, 6, 5, 6, 5, 4, 3, 6]",8,7,9.043062857142857
168,"[5, 1, 2, 5, 1, 4]","[32, 32, 32, 32, 32, 32]","[3, 5, 6, 4, 3, 3]",6,8,7.646122222222222
169,"[3, 1, 3, 2, 3, 3, 4, 4]","[160, 160, 160, 160, 160, 160, 160, 160]","[6, 3, 4, 6, 5, 4, 3, 6]",8,9,9.358885714285714
170,"[2, 4, 6, 3, 6, 5, 4, 2, 1]","[80, 80, 80, 80, 80, 80, 80, 80, 80]","[6, 4, 6, 5, 5, 6, 4, 6, 6]",9,10,8.780297435897436
